Year,State_Code,Age,state_pop
1991,54,38,26921
1991,54,39,30235
1991,54,40,28102
1991,54,41,27574
1991,54,42,27359
1991,54,43,27206
1991,54,44,29756
1991,54,45,20639
1991,54,46,20307
1991,54,47,20524
1991,54,48,20889
1991,54,49,20706
1991,54,50,19279
1991,54,51,18079
1991,54,52,18246
1991,54,53,18557
1991,54,54,17984
1991,54,55,17379
1991,54,56,17983
1991,54,57,16825
1991,54,58,15986
1991,54,59,17280
1991,54,60,17620
1991,54,61,17679
1991,54,62,18128
1991,54,63,19084
1991,54,64,19033
1991,54,65,17919
1991,54,66,17974
1991,54,67,17403
1991,54,68,16544
1991,54,69,16426
1991,54,70,15860
1991,54,71,14502
1991,54,72,14165
1991,54,73,12856
1991,54,74,12346
1991,54,75,11896
1991,54,76,11616
1991,54,77,10780
1991,54,78,10430
1991,54,79,9386
1991,54,80,8400
1991,54,81,7577
1991,54,82,6883
1991,54,83,6451
1991,54,84,5467
1991,54,85,26196
1991,55,0,70306
1991,55,1,72856
1991,55,2,72062
1991,55,3,72109
1991,55,4,74448
1991,55,5,75643
1991,55,6,76317
1991,55,7,74343
1991,55,8,73112
1991,55,9,78870
1991,55,10,77814
1991,55,11,77331
1991,55,12,73066
1991,55,13,71114
1991,55,14,70542
1991,55,15,67858
1991,55,16,68669
1991,55,17,67002
1991,55,18,65000
1991,55,19,71985
1991,55,20,77967
1991,55,21,75283
1991,55,22,71029
1991,55,23,69491
1991,55,24,72046
1991,55,25,71233
1991,55,26,74462
1991,55,27,77819
1991,55,28,75323
1991,55,29,86261
1991,55,30,84595
1991,55,31,84718
1991,55,32,84105
1991,55,33,84369
1991,55,34,87531
1991,55,35,82924
1991,55,36,81488
1991,55,37,80763
1991,55,38,74187
1991,55,39,81915
1991,55,40,74757
1991,55,41,72572
1991,55,42,70487
1991,55,43,68734
1991,55,44,76092
1991,55,45,53106
1991,55,46,52763
1991,55,47,53786
1991,55,48,54403
1991,55,49,52343
1991,55,50,47480
1991,55,51,44238
1991,55,52,44214
1991,55,53,44360
1991,55,54,43153
1991,55,55,41380
1991,55,56,42336
1991,55,57,40079
1991,55,58,37764
1991,55,59,41245
1991,55,60,42044
1991,55,61,41633
1991,55,62,41463
1991,55,63,42601
1991,55,64,42338
1991,55,65,40134
1991,55,66,40099
1991,55,67,39324
1991,55,68,37143
1991,55,69,37510
1991,55,70,36408
1991,55,71,33307
1991,55,72,32387
1991,55,73,31840
1991,55,74,30566
1991,55,75,29961
1991,55,76,28633
1991,55,77,26627
1991,55,78,25901
1991,55,79,23393
1991,55,80,20974
1991,55,81,19527
1991,55,82,17818
1991,55,83,16643
1991,55,84,14494
1991,55,85,76659
1991,56,0,6653
1991,56,1,6902
1991,56,2,6821
1991,56,3,6824
1991,56,4,7189
1991,56,5,7479
1991,56,6,7845
1991,56,7,7828
1991,56,8,7901
1991,56,9,8520
1991,56,10,8505
1991,56,11,8524
1991,56,12,7998
1991,56,13,7814
1991,56,14,7676
1991,56,15,7310
1991,56,16,7352
1991,56,17,7173
1991,56,18,6879
1991,56,19,7066
1991,56,20,6915
1991,56,21,6295
1991,56,22,5538
1991,56,23,5168
1991,56,24,5202
1991,56,25,5187
1991,56,26,5634
1991,56,27,6039
1991,56,28,6040
1991,56,29,7189
1991,56,30,7334
1991,56,31,7575
1991,56,32,7805
1991,56,33,8011
1991,56,34,8615
1991,56,35,8416
1991,56,36,8271
1991,56,37,8384
1991,56,38,7805
1991,56,39,8497
1991,56,40,7629
1991,56,41,7310
1991,56,42,7052
1991,56,43,6838
1991,56,44,7440
1991,56,45,5135
1991,56,46,5220
1991,56,47,5309
1991,56,48,5166
1991,56,49,4910
1991,56,50,4511
1991,56,51,4269
1991,56,52,4176
1991,56,53,4057
1991,56,54,3978
1991,56,55,3749
1991,56,56,3775
1991,56,57,3583
1991,56,58,3338
1991,56,59,3586
1991,56,60,3615
1991,56,61,3607
1991,56,62,3649
1991,56,63,3644
1991,56,64,3520
1991,56,65,3278
1991,56,66,3368
1991,56,67,3257
1991,56,68,2928
1991,56,69,2992
1991,56,70,2854
1991,56,71,2586
1991,56,72,2470
1991,56,73,2326
1991,56,74,2247
1991,56,75,2139
1991,56,76,2044
1991,56,77,1824
1991,56,78,1808
1991,56,79,1610
1991,56,80,1534
1991,56,81,1336
1991,56,82,1192
1991,56,83,1099
1991,56,84,948
1991,56,85,4654
